,ID,SerialNumber,ListYear,DateRecorded,Town,Address,AssessedValue,SaleAmount,SalesRatio,PropertyType,ResidentialType,NonUseCode,Remarks
4721,4722,100033,2010,05/16/2011 12:00:00 AM,Ashford,785 WESTFORD ROAD,261400,267900.0,0.9757372153788729,Residential,Single Family,14,
4736,4737,100052,2010,08/02/2011 12:00:00 AM,Ashford,813-815 WESTFORD ROAD,181000,183800.0,0.984766050054407,Residential,Two Family,14,
4739,4740,100011,2010,12/15/2010 12:00:00 AM,Ashford,818-820 WESTFORD ROAD,346100,20000.0,17.305,Residential,Two Family,08,
4760,4761,100049,2010,07/20/2011 12:00:00 AM,Ashford,87 SOUTHWORTH DRIVE,173300,99000.0,1.7505050505050501,Residential,Single Family,14,
4779,4780,100017,2010,01/18/2011 12:00:00 AM,Ashford,90 WESTFORD DRIVE,114800,68000.0,1.6882352941176497,Residential,Single Family,14,
4780,4781,100045,2010,07/06/2011 12:00:00 AM,Ashford,90 WESTFORD DRIVE,114800,65000.0,1.76615384615385,Residential,Single Family,14,
4799,4800,100027,2010,04/13/2011 12:00:00 AM,Ashford,96 MANSFIELD ROAD,162700,145000.0,1.12206896551724,Residential,Single Family,18,
4807,4808,100021,2010,02/16/2011 12:00:00 AM,Ashford,AMIDON DRIVE,45800,2500.0,18.32,Vacant Land,,06,
4829,4830,100012,2010,12/28/2010 12:00:00 AM,Ashford,BEBBINGTON ROAD,68250,30000.0,2.275,Vacant Land,,28,
4832,4833,100020,2010,02/02/2011 12:00:00 AM,Ashford,CAMPERT LANE,59800,50000.0,1.196,Vacant Land,,01,
4883,4884,100043,2010,06/29/2011 12:00:00 AM,Ashford,JAMES ROAD,60400,9900.0,6.101010101010099,Use Assessment,,28,
4912,4913,100013,2010,01/05/2011 12:00:00 AM,Ashford,MULTIPLE,316880,589059.0,0.537942718810849,Vacant Land,,28,
4913,4914,100014,2010,01/05/2011 12:00:00 AM,Ashford,MULTIPLE,57240,737724.0,0.0775899930055142,Vacant Land,,28,
4941,4942,100009,2010,12/13/2010 12:00:00 AM,Ashford,SQUAW HOLLOW ROAD,18760,33333.0,0.562805628056281,Vacant Land,,28,
4959,4960,100001,2010,10/06/2010 12:00:00 AM,Ashford,WESTFORD HILL ROAD,55400,85000.0,0.651764705882353,Vacant Land,,,
5037,5038,100211,2010,06/27/2011 12:00:00 AM,Avon,1 IVY COVE,260720,425000.0,0.6134588235294121,Condo,,,
5051,5052,100055,2010,11/24/2010 12:00:00 AM,Avon,1 MONROE LANE,208680,315000.0,0.6624761904761899,Condo,,,
5106,5107,100092,2010,02/07/2011 12:00:00 AM,Avon,1 WYNDEMERE,371110,538000.0,0.689795539033457,Condo,,,
5133,5134,100062,2010,12/10/2010 12:00:00 AM,Avon,10 BYRON DRIVE,163620,230000.0,0.7113913043478259,Condo,,,
5140,5141,100239,2010,07/18/2011 12:00:00 AM,Avon,10 CAVENDISH PLACEACE,328440,462500.0,0.7101405405405401,Condo,,,
5173,5174,100090,2010,02/01/2011 12:00:00 AM,Avon,10 JUNIPER DRIVE,271450,275000.0,0.987090909090909,Residential,Single Family,21,
5204,5205,100225,2010,06/30/2011 12:00:00 AM,Avon,10 OWL COURT,150610,202000.0,0.7455940594059409,Condo,,,
5211,5212,100018,2010,10/25/2010 12:00:00 AM,Avon,10 RIVER VIEW,160310,180000.0,0.8906111111111109,Condo,,,
5222,5223,100061,2010,12/10/2010 12:00:00 AM,Avon,10 SMITH ROAD,273720,412500.0,0.6635636363636359,Residential,Single Family,,
5223,5224,100190,2010,06/03/2011 12:00:00 AM,Avon,10 SOUTHGATE,497410,750000.0,0.663213333333333,Residential,Single Family,,
5232,5233,100053,2010,11/24/2010 12:00:00 AM,Avon,10 SYCAMORE LANE,125870,190000.0,0.662473684210526,Condo,,,
5238,5239,100219,2010,06/30/2011 12:00:00 AM,Avon,10 WALNUT LANE,138350,225500.0,0.613525498891353,Condo,,,
5256,5257,100041,2010,11/15/2010 12:00:00 AM,Avon,100 OLD FARMS ROAD,159250,155000.0,1.02741935483871,Residential,Single Family,01,
5264,5265,100125,2010,03/31/2011 12:00:00 AM,Avon,101 BICKFORD DRIVE,7042720,10564080.0,0.666666666666667,Commercial,,,
5268,5269,100021,2010,10/29/2010 12:00:00 AM,Avon,101 CIDER BROOK ROAD,365620,490000.0,0.746163265306122,Residential,Single Family,,
5275,5276,100093,2010,02/08/2011 12:00:00 AM,Avon,101 WELLINGTON HEIGHTS ROAD,204920,275000.0,0.7451636363636359,Residential,Single Family,,
5307,5308,100229,2010,07/11/2011 12:00:00 AM,Avon,104 SOMERSET DRIVE,581520,810000.0,0.717925925925926,Residential,Single Family,,
5316,5317,100033,2010,11/05/2010 12:00:00 AM,Avon,105 TAMARA CIRCLE,253080,417000.0,0.606906474820144,Residential,Single Family,,
5357,5358,100046,2010,11/16/2010 12:00:00 AM,Avon,11 ASHFORD DRIVE,114220,179900.0,0.6349082823790999,Condo,,,
5364,5365,100078,2010,01/18/2011 12:00:00 AM,Avon,11 BLANCHARD ROAD,138820,205000.0,0.6771707317073171,Residential,Single Family,,
5391,5392,100109,2010,03/01/2011 12:00:00 AM,Avon,11 CROSSROADS LANE,192720,295000.0,0.65328813559322,Condo,,,
5469,5470,100071,2010,12/27/2010 12:00:00 AM,Avon,11 WAGON HILL LANE,280460,459000.0,0.6110239651416121,Residential,Single Family,,
5483,5484,100085,2010,01/28/2011 12:00:00 AM,Avon,110 MEADOW RIDGE,571480,770000.0,0.7421818181818179,Residential,Single Family,,
5503,5504,100112,2010,03/03/2011 12:00:00 AM,Avon,111 SIMSBURY ROAD #1D,70250,110000.0,0.638636363636364,Commercial,,,
5509,5510,100245,2010,07/25/2011 12:00:00 AM,Avon,111 WILD WOOD DRIVE,810340,1122500.0,0.721906458797327,Residential,Single Family,,
5547,5548,100249,2010,07/27/2011 12:00:00 AM,Avon,115 ROSEWOOD ROAD,282910,415000.0,0.681710843373494,Residential,Single Family,,
5564,5565,100111,2010,03/02/2011 12:00:00 AM,Avon,117 HAYNES ROAD,214980,310000.0,0.6934838709677421,Residential,Single Family,,
5565,5566,100280,2010,08/16/2011 12:00:00 AM,Avon,117 HAYNES ROAD,214980,334900.0,0.6419229620782321,Residential,Single Family,,
5569,5570,100161,2010,05/02/2011 12:00:00 AM,Avon,117 JUNIPER DRIVE,284790,345000.0,0.825478260869565,Residential,Single Family,,
5605,5606,100126,2010,03/31/2011 12:00:00 AM,Avon,12 BETSY LANE,258680,375000.0,0.689813333333333,Residential,Single Family,,
5610,5611,100146,2010,04/21/2011 12:00:00 AM,Avon,12 BLANCHARD ROAD,176380,238000.0,0.7410924369747901,Residential,Single Family,,
5611,5612,100184,2010,05/31/2011 12:00:00 AM,Avon,12 BLUEBERRY LANE,187300,269900.0,0.693960726194887,Residential,Single Family,,
5674,5675,100088,2010,01/31/2011 12:00:00 AM,Avon,12 OAKENGATES,572440,630000.0,0.9086349206349209,Residential,Single Family,,
5698,5699,100217,2010,06/29/2011 12:00:00 AM,Avon,12 WESTLAND ROAD,610020,812500.0,0.7507938461538459,Residential,Single Family,,
5722,5723,100059,2010,12/01/2010 12:00:00 AM,Avon,121 ROSEWOOD ROAD,272500,340000.0,0.801470588235294,Residential,Single Family,,
5723,5724,100115,2010,03/09/2011 12:00:00 AM,Avon,121 WEST AVON ROAD,80550,155000.0,0.5196774193548389,Vacant Land,,,
5728,5729,100168,2010,05/09/2011 12:00:00 AM,Avon,122 ANVIL DRIVE,214430,307500.0,0.697333333333333,Residential,Single Family,,
5848,5848,100004,2010,10/01/2010 12:00:00 AM,Avon,131 MALLARD DRIVE,129650,187500.0,0.691466666666667,Condo,,,
5855,5855,100133,2010,04/04/2011 12:00:00 AM,Avon,132 MALLARD DRIVE,166520,240000.0,0.693833333333333,Condo,,,
5861,5861,100116,2010,03/17/2011 12:00:00 AM,Avon,133 HUCKLEBERRY HILL ROAD,355550,520000.0,0.68375,Residential,Single Family,,
5974,5975,100045,2010,11/15/2010 12:00:00 AM,Avon,14 RED MOUNTAIN LANE,254110,364000.0,0.698104395604396,Residential,Single Family,,
5983,5984,100173,2010,05/16/2011 12:00:00 AM,Avon,14 STREETOCKBRIDGE DRIVE,1008410,1365000.0,0.7387619047619051,Residential,Single Family,,
5995,5996,100087,2010,01/31/2011 12:00:00 AM,Avon,14 WELLINGTON HEIGHTS ROAD,194620,255000.0,0.76321568627451,Residential,Single Family,,
5999,6000,100186,2010,06/01/2011 12:00:00 AM,Avon,140 CIDER BROOK ROAD,142290,500000.0,0.28458,Vacant Land,,,
6006,6007,100250,2010,07/27/2011 12:00:00 AM,Avon,140 WRIGHT DRIVE,618250,734000.0,0.8423024523160758,Residential,Single Family,,
6022,6023,100134,2010,04/07/2011 12:00:00 AM,Avon,143 SECRET LAKE ROAD,148780,161500.0,0.9212383900928791,Residential,Single Family,,
6051,6052,100066,2010,12/17/2010 12:00:00 AM,Avon,147 TAMARA CIRCLE,318410,427500.0,0.744818713450292,Residential,Single Family,,
6078,6079,100241,2010,07/19/2011 12:00:00 AM,Avon,15 BAYBERRY HILL ROAD,375570,455000.0,0.8254285714285708,Residential,Single Family,,
6098,6099,100230,2010,07/11/2011 12:00:00 AM,Avon,15 CATALPA COURT,171510,185000.0,0.9270810810810809,Condo,,,
6123,6124,100063,2010,12/13/2010 12:00:00 AM,Avon,15 GARNET HILL LANE,915610,1250000.0,0.732488,Residential,Single Family,,
6156,6157,100050,2010,11/22/2010 12:00:00 AM,Avon,15 MEADOW RIDGE,514090,637500.0,0.80641568627451,Residential,Single Family,,
6273,6274,100265,2010,08/09/2011 12:00:00 AM,Avon,16 COACHMANS RUN,482300,600000.0,0.803833333333333,Residential,Single Family,,
6275,6276,100286,2010,08/24/2011 12:00:00 AM,Avon,16 CONIFER LANE,177190,190000.0,0.932578947368421,Condo,,,
6293,6294,100064,2010,12/16/2010 12:00:00 AM,Avon,16 GATEWOOD,354310,550000.0,0.6442,Condo,,,
6333,6334,100107,2010,02/28/2011 12:00:00 AM,Avon,16 SYCAMORE LANE,144060,155000.0,0.92941935483871,Condo,,,
6393,6394,100075,2010,01/07/2011 12:00:00 AM,Avon,17 EAST WOODHAVEN DRIVE,94500,150000.0,0.63,Vacant Land,,,
6410,6411,100025,2010,11/01/2010 12:00:00 AM,Avon,17 MADISON LANE,225790,299900.0,0.7528842947649219,Condo,,,
6425,6426,100205,2010,06/22/2011 12:00:00 AM,Avon,17 RED MOUNTAIN LANE,231360,340000.0,0.6804705882352939,Residential,Single Family,,
6459,6460,100007,2010,10/08/2010 12:00:00 AM,Avon,172 ARCH ROAD,218930,347500.0,0.630014388489209,Residential,Single Family,,
6480,6481,100127,2010,03/31/2011 12:00:00 AM,Avon,176 KINGSWOOD DRIVE,672270,677000.0,0.9930132939438701,Residential,Single Family,25,
6483,6484,100207,2010,06/23/2011 12:00:00 AM,Avon,176 SECRET LAKE ROAD,129220,150000.0,0.861466666666667,Residential,Single Family,,
6486,6487,100026,2010,11/01/2010 12:00:00 AM,Avon,178 REVERKNOLLS,386390,620000.0,0.623209677419355,Residential,Single Family,,
6506,6507,100189,2010,06/02/2011 12:00:00 AM,Avon,18 FAR HILLS DRIVE,979680,1232000.0,0.7951948051948051,Residential,Single Family,,
6512,6513,100154,2010,04/28/2011 12:00:00 AM,Avon,18 FOXCROFT RUN,385530,570000.0,0.6763684210526321,Residential,Single Family,,
6519,6520,100179,2010,05/24/2011 12:00:00 AM,Avon,18 HASTINGS TURN,674650,834500.0,0.8084481725584179,Residential,Single Family,,
6529,6530,100113,2010,03/04/2011 12:00:00 AM,Avon,18 KINGSBRIDGE,298240,400000.0,0.7456,Residential,Single Family,,
6530,6531,100131,2010,04/01/2011 12:00:00 AM,Avon,18 MAPLE LANE,120790,215000.0,0.561813953488372,Condo,,,
6551,6552,100110,2010,03/01/2011 12:00:00 AM,Avon,18 WALNUT LANE,125870,179000.0,0.7031843575419,Condo,,,
6561,6562,100292,2010,08/26/2011 12:00:00 AM,Avon,180 DEERCLIFF ROAD,503620,515000.0,0.9779029126213591,Residential,Single Family,,
6593,6594,100200,2010,06/20/2011 12:00:00 AM,Avon,189 NEW ROAD,207470,300000.0,0.691566666666667,Residential,Single Family,,
6594,6595,100142,2010,04/18/2011 12:00:00 AM,Avon,19 ALCOTT WAY,430120,572000.0,0.751958041958042,Residential,Single Family,,
6635,6636,100243,2010,07/21/2011 12:00:00 AM,Avon,19 HASTINGS TURN,578890,745000.0,0.77703355704698,Residential,Single Family,,
6638,6639,100020,2010,10/27/2010 12:00:00 AM,Avon,19 HIGHWOOD DRIVE,300190,470500.0,0.6380233793836341,Residential,Single Family,,
6646,6647,100022,2010,10/29/2010 12:00:00 AM,Avon,19 LAWRENCE AVENUE,172060,170000.0,1.01211764705882,Residential,Single Family,,
6664,6665,100039,2010,11/12/2010 12:00:00 AM,Avon,19 SYCAMORE LANE,144060,218000.0,0.660825688073394,Condo,,,
6676,6677,100052,2010,11/23/2010 12:00:00 AM,Avon,191 HAYNES ROAD,52920,125000.0,0.42336,Vacant Land,,24,
6679,6680,100257,2010,08/01/2011 12:00:00 AM,Avon,191 REVERKNOLLS,760650,1595000.0,0.476896551724138,Residential,Single Family,,
6684,6685,100051,2010,11/23/2010 12:00:00 AM,Avon,193 HAYNES ROAD,264960,320000.0,0.828,Residential,Single Family,03,
6701,6702,100160,2010,05/02/2011 12:00:00 AM,Avon,2 ALCOTT WAY,422610,560000.0,0.7546607142857141,Residential,Single Family,,
6737,6738,100070,2010,12/27/2010 12:00:00 AM,Avon,2 CHELSEA PLACEACE,263660,355000.0,0.742704225352113,Condo,,,
6799,6800,100220,2010,06/30/2011 12:00:00 AM,Avon,2 LAUREL LANE,147980,186000.0,0.795591397849462,Condo,,,
6834,6835,100259,2010,08/01/2011 12:00:00 AM,Avon,2 SEPTEMBER WAY,133780,164000.0,0.815731707317073,Condo,,,
6919,6920,100040,2010,11/15/2010 12:00:00 AM,Avon,20 MOUNTAIN LEDGE ROAD,127070,50000.0,2.5414,Residential,Single Family,08,
6921,6922,100264,2010,08/08/2011 12:00:00 AM,Avon,20 ORCHARD FARMS LANE,377900,500000.0,0.7558,Residential,Single Family,,
6963,6964,100283,2010,08/22/2011 12:00:00 AM,Avon,204 THOMPSON ROAD,276840,410000.0,0.6752195121951221,Residential,Single Family,,
6982,6983,100130,2010,04/01/2011 12:00:00 AM,Avon,21 ANDREA LANE,298530,425000.0,0.702423529411765,Residential,Single Family,,
6989,6990,100159,2010,04/29/2011 12:00:00 AM,Avon,21 BRONSON ROAD,249740,355000.0,0.703492957746479,Residential,Single Family,,
7001,7002,100244,2010,07/22/2011 12:00:00 AM,Avon,21 CROCUS LANE,153590,190000.0,0.8083684210526321,Condo,,,
7040,7041,100009,2010,10/08/2010 12:00:00 AM,Avon,21 STREETURBRIDGE LANE,52680,69000.0,0.763478260869565,Vacant Land,,17,
7082,7083,100015,2010,10/20/2010 12:00:00 AM,Avon,215 NOD ROAD,251210,385000.0,0.652493506493506,Residential,Single Family,,
7084,7085,100234,2010,07/15/2011 12:00:00 AM,Avon,215 NORTHINGTON DRIVE,675880,1042000.0,0.648637236084453,Residential,Single Family,,
7130,7131,100011,2010,10/15/2010 12:00:00 AM,Avon,22 CROCUS LANE,145150,224000.0,0.647991071428571,Condo,,,
7170,7171,100214,2010,06/28/2011 12:00:00 AM,Avon,22 TERRYS RIDGE,788490,950000.0,0.82998947368421,Residential,Single Family,,
7189,7190,100012,2010,10/18/2010 12:00:00 AM,Avon,223 HUCKLEBERRY HILL ROAD.,536160,800000.0,0.6702,Residential,Single Family,,
7233,7234,100076,2010,01/07/2011 12:00:00 AM,Avon,23 FOX HOLLOW,247020,313100.0,0.788949217502396,Condo,,,
7264,7265,100084,2010,01/28/2011 12:00:00 AM,Avon,23 RIVER VIEW,168090,235000.0,0.7152765957446809,Condo,,,
7280,7281,100118,2010,03/21/2011 12:00:00 AM,Avon,23 TYLER COURT,664510,965000.0,0.68861139896373,Residential,Single Family,,
7285,7286,100202,2010,06/20/2011 12:00:00 AM,Avon,23 WILD WOOD DRIVE,627810,842000.0,0.7456175771971499,Residential,Single Family,,
7288,7289,100158,2010,04/29/2011 12:00:00 AM,Avon,230 OLD FARMS ROAD #14A,88200,79900.0,1.10387984981227,Condo,,25,
7292,7293,100153,2010,04/28/2011 12:00:00 AM,Avon,232 NOD ROAD,193970,250000.0,0.77588,Condo,,,
7305,7306,100274,2010,08/15/2011 12:00:00 AM,Avon,235 NORTHINGTON DRIVE,1359670,1500000.0,0.9064466666666658,Residential,Single Family,,
7376,7377,100023,2010,10/29/2010 12:00:00 AM,Avon,239 OLD FARMS ROAD #4C,79180,106500.0,0.7434741784037561,Condo,,,
7385,7386,100209,2010,06/24/2011 12:00:00 AM,Avon,24 BUCKINGHAM ROAD,405880,525000.0,0.7731047619047621,Residential,Single Family,,
7403,7404,100266,2010,08/09/2011 12:00:00 AM,Avon,24 GREENWICH LANE,260850,220000.0,1.18568181818182,Condo,,01,
7408,7409,100147,2010,04/25/2011 12:00:00 AM,Avon,24 OAK BLUFF,380310,443250.0,0.8580033840947551,Residential,Single Family,,
7418,7419,100086,2010,01/31/2011 12:00:00 AM,Avon,24 SARAH DRIVE,396180,475000.0,0.8340631578947372,Residential,Single Family,,
7421,7422,100032,2010,11/05/2010 12:00:00 AM,Avon,24 THORNWOOD LANE,418920,575000.0,0.72855652173913,Residential,Single Family,,
7422,7423,100117,2010,03/18/2011 12:00:00 AM,Avon,24 THORNWOOD LANE,418920,510000.0,0.8214117647058821,Residential,Single Family,,
7445,7446,100056,2010,11/30/2010 12:00:00 AM,Avon,246 KINGS WOOD DRIVE,534030,668000.0,0.7994461077844309,Residential,Single Family,,
7457,7458,100035,2010,11/08/2010 12:00:00 AM,Avon,25 ANVIL DRIVE,262040,420000.0,0.6239047619047621,Residential,Single Family,,
7468,7469,100030,2010,11/04/2010 12:00:00 AM,Avon,25 CARRIAGE DRIVE,268880,340000.0,0.790823529411765,Residential,Single Family,,
7475,7476,100069,2010,12/22/2010 12:00:00 AM,Avon,25 COTTONWOOD DRIVE,167160,215000.0,0.7774883720930229,Condo,,,
7553,7554,100231,2010,07/13/2011 12:00:00 AM,Avon,26 COPPLESTONE,288660,400000.0,0.72165,Residential,Single Family,,
7581,7582,100010,2010,10/12/2010 12:00:00 AM,Avon,26 OLD KINGS ROAD,477270,585000.0,0.8158461538461541,Residential,Single Family,,
7599,7600,100251,2010,07/28/2011 12:00:00 AM,Avon,26 WOODMONT,340220,465000.0,0.731655913978495,Residential,Single Family,,
7676,7677,100170,2010,05/10/2011 12:00:00 AM,Avon,273 NORTHINGTON DRIVE,262500,295000.0,0.8898305084745759,Vacant Land,,,
7727,7728,100262,2010,08/04/2011 12:00:00 AM,Avon,28 SYCAMORE LANE,137200,170000.0,0.807058823529412,Condo,,,
7739,7740,100145,2010,04/19/2011 12:00:00 AM,Avon,281 NORTHINGTON DRIVE ETAL,2890250,2420000.0,1.1943181818181798,Vacant Land,,13,
7740,7741,100144,2010,04/19/2011 12:00:00 AM,Avon,284 NORTHINGTON DRIVE ETAL,3419120,2860000.0,1.1954965034965,Vacant Land,,13,
7846,7847,100038,2010,11/12/2010 12:00:00 AM,Avon,3 CONIFER LANE,216990,260000.0,0.834576923076923,Condo,,,
7895,7896,100043,2010,11/15/2010 12:00:00 AM,Avon,3 MONROE LANE,145660,157500.0,0.924825396825397,Condo,,,
7898,7899,100089,2010,01/31/2011 12:00:00 AM,Avon,3 MORNINGSIDE COURT,127620,159022.0,0.8025304674824871,Condo,,,
7911,7912,100148,2010,04/25/2011 12:00:00 AM,Avon,3 RIVER VIEW,166860,227000.0,0.7350660792951541,Condo,,,
7922,7923,100128,2010,04/01/2011 12:00:00 AM,Avon,3 SHIRECREST,294110,582500.0,0.5049098712446349,Condo,,,
7923,7924,100057,2010,11/30/2010 12:00:00 AM,Avon,3 SOMERSET DRIVE,370960,478000.0,0.7760669456066941,Residential,Single Family,,
7926,7927,100067,2010,12/20/2010 12:00:00 AM,Avon,3 STREETERLING PLACE,147080,183000.0,0.8037158469945359,Condo,,,
7965,7966,100027,2010,11/02/2010 12:00:00 AM,Avon,30 ASHFORD DRIVE,192860,30864.0,6.24870399170555,Condo,,08,
7966,7967,100028,2010,11/02/2010 12:00:00 AM,Avon,30 ASHFORD DRIVE,192860,189135.0,1.01969492690406,Condo,,08,
7980,7981,100271,2010,08/15/2011 12:00:00 AM,Avon,30 CARRIAGE DRIVE,231960,140000.0,1.65685714285714,Residential,Single Family,08,
7981,7982,100272,2010,08/15/2011 12:00:00 AM,Avon,30 CARRIAGE DRIVE,231960,140000.0,1.65685714285714,Residential,Single Family,08,
8003,8004,100031,2010,11/04/2010 12:00:00 AM,Avon,30 NORTHINGTON DRIVE,573870,685000.0,0.837766423357664,Residential,Single Family,,
8053,8054,100013,2010,10/19/2010 12:00:00 AM,Avon,31 GRAY PINE COMMON,120440,143000.0,0.842237762237762,Condo,,,
8084,8085,100091,2010,02/03/2011 12:00:00 AM,Avon,31 TAMARA CIRCLE,227780,330000.0,0.6902424242424239,Residential,Single Family,,
8087,8088,100081,2010,01/21/2011 12:00:00 AM,Avon,31 WESTLAND ROAD,804430,740000.0,1.0870675675675698,Residential,Single Family,14,
8094,8095,100065,2010,12/16/2010 12:00:00 AM,Avon,315 WEST MAIN STREETREET,8137500,3200000.0,2.54296875,Commercial,,08,
8141,8142,100206,2010,06/22/2011 12:00:00 AM,Avon,32 MOUNTAIN VIEW AVENUE,224620,313000.0,0.717635782747604,Residential,Three Family,,
8147,8148,100151,2010,04/26/2011 12:00:00 AM,Avon,32 QUAIL RIDGE DRIVE,694810,780000.0,0.8907820512820509,Residential,Single Family,,
8173,8174,100169,2010,05/09/2011 12:00:00 AM,Avon,33 ALCOTT WAY,362750,467000.0,0.7767665952890791,Residential,Single Family,,
8260,8261,100210,2010,06/27/2011 12:00:00 AM,Avon,34 SOUTHGATE,679650,853500.0,0.7963093145869949,Residential,Single Family,,
8263,8264,100263,2010,08/05/2011 12:00:00 AM,Avon,34 STREETOCKBRIDGE DRIVE,262500,290000.0,0.905172413793104,Vacant Land,,,
8267,8268,100175,2010,05/20/2011 12:00:00 AM,Avon,34 SUNNYBROOK DRIVE,213930,300000.0,0.7131,Residential,Single Family,,
8293,8294,100223,2010,06/30/2011 12:00:00 AM,Avon,35 BUCKINGHAM ROAD,414860,570000.0,0.727824561403509,Residential,Single Family,,
8307,8308,100278,2010,08/16/2011 12:00:00 AM,Avon,35 FOOTHILLS DRIVE,736010,995000.0,0.739708542713568,Residential,Single Family,,
8378,8379,100279,2010,08/16/2011 12:00:00 AM,Avon,36 HENDERSON DRIVE,250970,305000.0,0.822852459016394,Residential,Single Family,,
8382,8383,100180,2010,05/24/2011 12:00:00 AM,Avon,36 MOUNTAIN VIEW AVENUE,154990,175000.0,0.885657142857143,Residential,Single Family,,
8403,8404,100047,2010,11/18/2010 12:00:00 AM,Avon,36 WEST HILLS DRIVE,420160,320000.0,1.3130000000000002,Residential,Single Family,07,
8414,8415,100138,2010,04/12/2011 12:00:00 AM,Avon,37 BEVERLY DRIVE,427180,575000.0,0.742921739130435,Residential,Single Family,,
8437,8438,100068,2010,12/20/2010 12:00:00 AM,Avon,37 LONGVIEW ROAD,391380,524000.0,0.746908396946565,Residential,Single Family,,
8482,8483,100101,2010,02/22/2011 12:00:00 AM,Avon,38 GUERNSEY LANE,123180,145000.0,0.8495172413793101,Vacant Land,,,
8503,8504,100242,2010,07/21/2011 12:00:00 AM,Avon,38 STREETOCKBRIDGE DRIVE,792910,1075000.0,0.7375906976744191,Residential,Single Family,,
8513,8514,100255,2010,07/29/2011 12:00:00 AM,Avon,388 WEST AVON ROAD,198100,240000.0,0.825416666666667,Residential,Single Family,,
8538,8539,100285,2010,08/22/2011 12:00:00 AM,Avon,39 OLD KINGS ROAD,483520,600000.0,0.8058666666666658,Residential,Single Family,,
