,ID,SerialNumber,ListYear,DateRecorded,Town,Address,AssessedValue,SaleAmount,SalesRatio,PropertyType,ResidentialType,NonUseCode,Remarks
5403,5404,110084,2011,01/20/2012 12:00:00 AM,Avon,11 FORDHAM WAY,394590,508000.0,0.776751968503937,Residential,Single Family,,
5411,5412,110274,2011,08/14/2012 12:00:00 AM,Avon,11 GUERNSEY LANE,306190,256000.0,1.1960546875,Residential,Single Family,14,
5434,5435,110237,2011,07/16/2012 12:00:00 AM,Avon,11 MICHELLE LANE,433430,567500.0,0.7637533039647579,Residential,Single Family,,
5442,5443,110214,2011,06/21/2012 12:00:00 AM,Avon,11 OWL COURT,130980,160000.0,0.818625,Condo,,,
5454,5455,110117,2011,03/12/2012 12:00:00 AM,Avon,11 SADDLE RIDGE,262970,320000.0,0.82178125,Vacant Land,,,
5493,5494,110169,2011,05/21/2012 12:00:00 AM,Avon,111 ARCH ROAD,201780,280000.0,0.720642857142857,Residential,Single Family,,
5494,5495,110079,2011,01/13/2012 12:00:00 AM,Avon,111 AYRSHIRE LANE,315400,427000.0,0.73864168618267,Residential,Single Family,,
5497,5498,110267,2011,08/07/2012 12:00:00 AM,Avon,111 KINGS WOOD DRIVE,522090,664000.0,0.786280120481928,Residential,Single Family,,
5502,5503,110268,2011,08/09/2012 12:00:00 AM,Avon,111 SIMSBURY ROAD #1C,119810,155000.0,0.772967741935484,Commercial,,,
5548,5549,110114,2011,03/07/2012 12:00:00 AM,Avon,115 TAMARA CIRCLE,311910,557500.0,0.559479820627803,Residential,Single Family,,
5549,5550,110311,2011,09/06/2012 12:00:00 AM,Avon,115 WOODFORD HILLS DRIVE,569890,680000.0,0.838073529411765,Residential,Single Family,,
5562,5563,110241,2011,07/18/2012 12:00:00 AM,Avon,117 CARRIAGE DRIVE,325550,505000.0,0.644653465346535,Residential,Single Family,,
5566,5567,110259,2011,08/01/2012 12:00:00 AM,Avon,117 HAYNES ROAD,214980,334000.0,0.6436526946107779,Residential,Single Family,,
5594,5595,110230,2011,07/02/2012 12:00:00 AM,Avon,12 APPLEWOOD LANE,168760,240500.0,0.7017047817047819,Condo,,,
5617,5618,110026,2011,11/16/2011 12:00:00 AM,Avon,12 CAMELOT LANE,354390,480000.0,0.7383125,Residential,Single Family,,
5629,5630,110270,2011,08/13/2012 12:00:00 AM,Avon,12 COACHMANS RUN,403350,590000.0,0.68364406779661,Residential,Single Family,,
5649,5650,110149,2011,04/17/2012 12:00:00 AM,Avon,12 GRAY PINE COMMON,149100,201000.0,0.74179104477612,Condo,,,
5651,5652,110054,2011,12/19/2011 12:00:00 AM,Avon,12 GUERNSEY LANE,263550,200000.0,1.31775,Residential,Single Family,7,
5662,5663,110068,2011,12/30/2011 12:00:00 AM,Avon,12 KNOLL LANE,255780,160000.0,1.598625,Residential,Single Family,7,
5672,5673,110158,2011,05/01/2012 12:00:00 AM,Avon,12 MOUNTAIN LAUREL LANE,23670,150276.0,0.15751018126646998,Vacant Land,,18,
5676,5677,110317,2011,09/12/2012 12:00:00 AM,Avon,12 PORTER PLACEACE,450670,625000.0,0.721072,Residential,Single Family,,
5679,5680,110044,2011,12/12/2011 12:00:00 AM,Avon,12 RIVER MEAD,147920,137500.0,1.07578181818182,Condo,,21,
5680,5681,110159,2011,05/01/2012 12:00:00 AM,Avon,12 RIVER MEAD,147920,218000.0,0.6785321100917429,Condo,,,
5686,5687,110310,2011,09/06/2012 12:00:00 AM,Avon,12 STREETONEFIELD ROAD,745640,1250000.0,0.596512,Residential,Single Family,,
5692,5693,110263,2011,08/03/2012 12:00:00 AM,Avon,12 TURNBERRY LANE,479010,655000.0,0.7313129770992359,Residential,Single Family,,
5724,5725,110127,2011,03/26/2012 12:00:00 AM,Avon,121 WEST AVON ROAD,376680,570000.0,0.6608421052631579,Residential,Single Family,,
5745,5746,110196,2011,06/13/2012 12:00:00 AM,Avon,124 NORTHINGTON DRIVE,863150,1200000.0,0.719291666666667,Residential,Single Family,,
5748,5749,110190,2011,06/07/2012 12:00:00 AM,Avon,124 WELLINGTON HEIGHTS ROAD.,198660,272000.0,0.7303676470588242,Residential,Single Family,,
5781,5782,110074,2011,01/10/2012 12:00:00 AM,Avon,128 SCOVILLE ROAD,225060,295000.0,0.7629152542372879,Residential,Single Family,,
5797,5798,110140,2011,04/11/2012 12:00:00 AM,Avon,13 ASHFORD DRIVE,152940,159000.0,0.9618867924528299,Condo,,,
5841,5842,110005,2011,10/05/2011 12:00:00 AM,Avon,130 NORTHINGTON DRIVE,716210,1225000.0,0.584661224489796,Residential,Single Family,,
5865,5865,110129,2011,03/29/2012 12:00:00 AM,Avon,134 KINGS WOOD DRIVE,532560,659900.0,0.80703136838915,Residential,Single Family,,
5867,5867,110022,2011,11/02/2011 12:00:00 AM,Avon,134 MALLARD DRIVE,129650,179900.0,0.720678154530294,Condo,,,
5891,5892,110152,2011,04/23/2012 12:00:00 AM,Avon,137 COUNTRY CLUB ROAD,205220,175000.0,1.1726857142857101,Residential,Single Family,25,
5902,5903,110301,2011,09/07/2012 12:00:00 AM,Avon,139 HOLLISTER DRIVE,270930,389000.0,0.696478149100257,Residential,Single Family,,
5952,5953,110211,2011,06/20/2012 12:00:00 AM,Avon,14 INDIAN PIPE TRAIL,363200,480000.0,0.756666666666667,Residential,Single Family,,
5956,5957,110086,2011,01/25/2012 12:00:00 AM,Avon,14 MADISON LANE,313600,530000.0,0.591698113207547,Condo,,1,
5968,5969,110099,2011,02/14/2012 12:00:00 AM,Avon,14 PUTNAM LANE,182990,295000.0,0.620305084745763,Condo,,,
6029,6030,110199,2011,06/15/2012 12:00:00 AM,Avon,144 TAMARA CIRCLE,94710,200000.0,0.47355,Vacant Land,,,
6080,6081,110302,2011,09/04/2012 12:00:00 AM,Avon,15 BILLINGSGATE,455650,684900.0,0.665279602861732,Residential,Single Family,,
6095,6096,110078,2011,01/13/2012 12:00:00 AM,Avon,15 CANTERBURY LANE,101430,95000.0,1.0676842105263198,Condo,,,
6099,6100,110040,2011,12/05/2011 12:00:00 AM,Avon,15 CATALPA COURT,179910,255000.0,0.705529411764706,Condo,,,
6111,6112,110077,2011,01/13/2012 12:00:00 AM,Avon,15 DEER RUN,332880,865000.0,0.38483236994219705,Residential,Single Family,7,
6145,6146,110071,2011,01/03/2012 12:00:00 AM,Avon,15 KNOLL LANE,221600,160000.0,1.385,Vacant Land,,7,
6170,6171,110081,2011,01/17/2012 12:00:00 AM,Avon,15 SKY VIEW DRIVE,246340,205000.0,1.2016585365853703,Vacant Land,,12,
6184,6185,110319,2011,09/17/2012 12:00:00 AM,Avon,15 WEATHERSTONE,624810,802783.0,0.778304971580116,Residential,Single Family,,
6187,6188,110157,2011,05/01/2012 12:00:00 AM,Avon,15 WHITE BIRCH LANE,22040,203381.0,0.10836803831233001,Vacant Land,,18,
6194,6195,110125,2011,03/23/2012 12:00:00 AM,Avon,15&35 WEST HILLS DRIVE,1017310,30000.0,33.9103333333333,Residential,Single Family,6,
6204,6205,110101,2011,02/15/2012 12:00:00 AM,Avon,151 ARCH ROAD,234090,250000.0,0.9363600000000001,Residential,Single Family,,
6225,6226,110058,2011,12/20/2011 12:00:00 AM,Avon,155 MALLARD DRIVE,129680,154900.0,0.83718528082634,Condo,,,
6226,6227,110178,2011,05/30/2012 12:00:00 AM,Avon,156 CRAIGEMORE CIRCLE,206790,270000.0,0.7658888888888891,Residential,Single Family,,
6229,6230,110094,2011,02/03/2012 12:00:00 AM,Avon,156 HAYNES ROAD,199570,292500.0,0.6822905982905981,Residential,Single Family,,
6244,6245,110055,2011,12/19/2011 12:00:00 AM,Avon,158 SCOVILLE ROAD,218200,310000.0,0.7038709677419358,Residential,Single Family,,
6245,6246,110200,2011,06/18/2012 12:00:00 AM,Avon,158 SCOVILLE ROAD,218200,310000.0,0.7038709677419358,Residential,Single Family,,
6251,6252,110019,2011,10/24/2011 12:00:00 AM,Avon,16 ALCOTT WAY,353300,485000.0,0.728453608247423,Residential,Single Family,,
6257,6258,110236,2011,07/16/2012 12:00:00 AM,Avon,16 BIRCH ROAD,121970,90000.0,1.35522222222222,Residential,Single Family,7,
6265,6266,110103,2011,02/21/2012 12:00:00 AM,Avon,16 BROCKLESBY ROAD,1002200,1275000.0,0.786039215686274,Residential,Single Family,,
6287,6288,110205,2011,06/18/2012 12:00:00 AM,Avon,16 GARNET HILL LANE,790310,963000.0,0.82067497403946,Residential,Single Family,,
6342,6343,110194,2011,06/13/2012 12:00:00 AM,Avon,16 WHITE BIRCH LANE,22620,96063.0,0.23547047250242004,Vacant Land,,18,
6360,6361,110143,2011,04/12/2012 12:00:00 AM,Avon,163 SIMSBURY ROAD,159970,170000.0,0.941,Residential,Single Family,,
6361,6362,110035,2011,11/29/2011 12:00:00 AM,Avon,164 JUNIPER DRIVE,290510,427500.0,0.679555555555556,Residential,Single Family,,
6405,6406,110133,2011,04/02/2012 12:00:00 AM,Avon,17 HERITAGE DRIVE,101430,133000.0,0.762631578947368,Condo,,,
6415,6416,110041,2011,12/05/2011 12:00:00 AM,Avon,17 OLD KINGS ROAD,426890,485000.0,0.8801855670103091,Residential,Single Family,,
6420,6421,110325,2011,09/24/2012 12:00:00 AM,Avon,17 PARKER ROAD,964690,1300000.0,0.742069230769231,Residential,Single Family,,
6437,6438,110292,2011,08/27/2012 12:00:00 AM,Avon,17 WALNUT LANE,138350,163000.0,0.8487730061349692,Condo,,,
6457,6458,110098,2011,02/13/2012 12:00:00 AM,Avon,171 SECRET LAKE ROAD,136550,152000.0,0.898355263157895,Residential,Single Family,,
6460,6461,110104,2011,02/27/2012 12:00:00 AM,Avon,172 HAYNES ROAD,208740,276000.0,0.756304347826087,Residential,Single Family,,
6470,6471,110064,2011,12/23/2011 12:00:00 AM,Avon,175 DEERCLIFF ROAD,401250,530000.0,0.757075471698113,Residential,Single Family,,
6475,6476,110018,2011,10/24/2011 12:00:00 AM,Avon,175 NEW ROAD,440490,540000.0,0.8157222222222221,Residential,Single Family,,
6510,6511,110231,2011,07/02/2012 12:00:00 AM,Avon,18 FORGE DRIVE,241580,345000.0,0.7002318840579711,Residential,Single Family,,
6522,6523,110050,2011,12/16/2011 12:00:00 AM,Avon,18 HERITAGE DRIVE,101430,139000.0,0.7297122302158271,Condo,,,
6534,6535,110095,2011,02/07/2012 12:00:00 AM,Avon,18 NORTHINGTON DRIVE,552970,690000.0,0.8014057971014491,Residential,Single Family,,
6563,6564,110246,2011,07/26/2012 12:00:00 AM,Avon,180 LOVELY STREETREET,190140,192000.0,0.9903125,Residential,Single Family,25,
6567,6568,110156,2011,04/30/2012 12:00:00 AM,Avon,181 ARCH ROAD,202970,250000.0,0.81188,Residential,Single Family,23,
6573,6574,110228,2011,07/02/2012 12:00:00 AM,Avon,182 WOODFORD HILLS DRIVE,514130,771000.0,0.666835278858625,Residential,Single Family,,
6601,6602,110164,2011,05/07/2012 12:00:00 AM,Avon,19 ASHFORD DRIVE,152940,171500.0,0.891778425655977,Condo,,,
6609,6610,110076,2011,01/12/2012 12:00:00 AM,Avon,19 CANTERBURY LANE,141980,205000.0,0.692585365853658,Condo,,,
6610,6611,110198,2011,06/15/2012 12:00:00 AM,Avon,19 CARRIAGE DRIVE,243060,342000.0,0.7107017543859651,Residential,Single Family,,
6688,6689,110025,2011,11/16/2011 12:00:00 AM,Avon,195 CIDER BROOK ROAD,674180,1000000.0,0.67418,Residential,Single Family,,
6706,6707,110283,2011,08/20/2012 12:00:00 AM,Avon,2 ARLINGTON DRIVE,396600,524900.0,0.755572489998095,Residential,Single Family,,
6780,6781,110262,2011,08/02/2012 12:00:00 AM,Avon,2 HEATHCOTE,504830,660000.0,0.7648939393939391,Residential,Single Family,,
6792,6793,110142,2011,04/11/2012 12:00:00 AM,Avon,2 KEYSTONE CIRCLE,133780,165000.0,0.8107878787878791,Condo,,,
6807,6808,110042,2011,12/06/2011 12:00:00 AM,Avon,2 MOUNTAIN LEDGE ROAD,101980,133700.0,0.7627524308152579,Residential,Single Family,,
6808,6809,110313,2011,09/10/2012 12:00:00 AM,Avon,2 MULBERRY LANE,192780,190000.0,1.01463157894737,Condo,,,
6813,6814,110017,2011,10/24/2011 12:00:00 AM,Avon,2 NORTH POINT LANDING,402080,500000.0,0.80416,Condo,,,
6837,6838,110024,2011,11/07/2011 12:00:00 AM,Avon,2 SPRUCEWOOD LANE,209720,205000.0,1.0230243902439,Condo,,,
6852,6853,110034,2011,11/23/2011 12:00:00 AM,Avon,2 WALNUT LANE,137200,168000.0,0.816666666666667,Condo,,,
6885,6886,110261,2011,08/01/2012 12:00:00 AM,Avon,20 CANTERBURY LANE,145150,210000.0,0.6911904761904761,Condo,,,
6900,6901,110147,2011,04/16/2012 12:00:00 AM,Avon,20 GARNET HILL LANE,720810,955000.0,0.754774869109948,Residential,Single Family,,
6907,6908,110215,2011,06/21/2012 12:00:00 AM,Avon,20 GUERNSEY LANE,490340,200000.0,2.4517,Residential,Single Family,7,
6948,6949,110051,2011,12/16/2011 12:00:00 AM,Avon,200 HAYNES ROAD,219250,295000.0,0.7432203389830508,Residential,Single Family,,
7052,7053,110282,2011,08/17/2012 12:00:00 AM,Avon,21 WESTMONT,263780,308000.0,0.8564285714285709,Residential,Single Family,,
7055,7056,110082,2011,01/18/2012 12:00:00 AM,Avon,21 WYNGATE DRIVE,435900,535000.0,0.814766355140187,Residential,Single Family,,
7059,7060,110326,2011,09/24/2012 12:00:00 AM,Avon,210 HAYNES ROAD,217330,340000.0,0.6392058823529411,Residential,Single Family,,
7063,7064,110134,2011,04/03/2012 12:00:00 AM,Avon,210 NORTHINGTON DRIVE,685920,950000.0,0.722021052631579,Residential,Single Family,,
7068,7069,110171,2011,05/21/2012 12:00:00 AM,Avon,211 BURNHAM ROAD,215750,250000.0,0.863,Residential,Single Family,,
7072,7073,110139,2011,04/10/2012 12:00:00 AM,Avon,213 WEST MAIN STREETREET,400140,300000.0,1.3338,Commercial,,14,
7085,7086,110273,2011,08/14/2012 12:00:00 AM,Avon,215 NORTHINGTON DRIVE,706870,1050000.0,0.6732095238095239,Residential,Single Family,,
7102,7103,110329,2011,09/26/2012 12:00:00 AM,Avon,22 ANDREA LANE,203680,225000.0,0.9052444444444441,Residential,Single Family,,
7135,7136,110163,2011,05/07/2012 12:00:00 AM,Avon,22 FRANDEL DRIVE,249640,330000.0,0.7564848484848492,Residential,Single Family,,
7148,7149,110258,2011,08/01/2012 12:00:00 AM,Avon,22 MANITOOK MOUNTAIN ROAD,335170,435000.0,0.7705057471264369,Residential,Single Family,,
7156,7157,110010,2011,10/13/2011 12:00:00 AM,Avon,22 RED MOUNTAIN LANE,216940,215000.0,1.00902325581395,Residential,Single Family,1,
7162,7163,110039,2011,12/01/2011 12:00:00 AM,Avon,22 ROBKINS ROAD,1218180,1380000.0,0.8827391304347829,Residential,Single Family,,
7169,7170,110290,2011,08/24/2012 12:00:00 AM,Avon,22 TERRY'S RIDGE,750770,937500.0,0.8008213333333342,Residential,Single Family,,
7172,7173,110220,2011,06/27/2012 12:00:00 AM,Avon,22 WEATHERSTONE,262660,883476.0,0.297302926168906,Residential,Single Family,7,
7221,7222,110100,2011,02/14/2012 12:00:00 AM,Avon,23 CHEPACHET ROAD ETAL,165790,347500.0,0.47709352517985604,Residential,Single Family,,
7247,7248,110247,2011,07/26/2012 12:00:00 AM,Avon,23 HENLEY WAY,499320,710000.0,0.703267605633803,Residential,Single Family,,
7253,7254,110066,2011,12/27/2011 12:00:00 AM,Avon,23 KNOLL LANE,221010,160000.0,1.3813125,Residential,Single Family,7,
7270,7271,110003,2011,10/04/2011 12:00:00 AM,Avon,23 STREETOCKBRIDGE DRIVE,1047840,1540315.0,0.6802764369625689,Residential,Single Family,,
7289,7290,110151,2011,04/20/2012 12:00:00 AM,Avon,230 OLD FARMS ROAD,189370,50000.0,3.7874,Vacant Land,,6,
7378,7379,110232,2011,07/02/2012 12:00:00 AM,Avon,24 ASHFORD DRIVE,185360,190000.0,0.975578947368421,Condo,,,
7390,7391,110089,2011,01/31/2012 12:00:00 AM,Avon,24 CIDER BROOK ROAD,1707620,2300000.0,0.74244347826087,Residential,Single Family,,
7397,7398,110036,2011,11/30/2011 12:00:00 AM,Avon,24 EDDY STREETREET,169090,188000.0,0.899414893617021,Residential,Single Family,,
7431,7432,110244,2011,07/23/2012 12:00:00 AM,Avon,24 ZACHARY DRIVE,492330,650000.0,0.757430769230769,Residential,Single Family,,
7441,7442,110318,2011,09/14/2012 12:00:00 AM,Avon,245 HOLLISTER DRIVE,301990,410000.0,0.736560975609756,Residential,Single Family,,
7454,7455,110118,2011,03/13/2012 12:00:00 AM,Avon,249 HAYNES ROAD,200000,190000.0,1.0526315789473701,Residential,Single Family,21,
7472,7473,110021,2011,10/27/2011 12:00:00 AM,Avon,25 CONIFER LANE,121670,140000.0,0.869071428571429,Condo,,,
7504,7505,110085,2011,01/24/2012 12:00:00 AM,Avon,25 RIVER MEAD,160310,160000.0,1.0019375,Condo,,,
7518,7519,110091,2011,02/01/2012 12:00:00 AM,Avon,25 TALLWOOD HOLLOW,223200,215000.0,1.03813953488372,Residential,Single Family,,
7527,7528,110015,2011,10/19/2011 12:00:00 AM,Avon,25 WESTLAND ROAD,654780,845000.0,0.774887573964497,Residential,Single Family,,
7533,7534,110102,2011,02/17/2012 12:00:00 AM,Avon,251 LOVELY STREETREET,188260,282800.0,0.665700141442716,Residential,Single Family,,
7543,7544,110225,2011,07/02/2012 12:00:00 AM,Avon,26 BRIAN LANE,527860,672000.0,0.7855059523809521,Residential,Single Family,,
7562,7563,110316,2011,09/12/2012 12:00:00 AM,Avon,26 GARNET HILL LANE,841650,2500.0,336.66,Vacant Land,,8,
7609,7610,110045,2011,12/14/2011 12:00:00 AM,Avon,263 BURNHAM ROAD,190500,205000.0,0.929268292682927,Residential,Single Family,,
7631,7632,110106,2011,03/01/2012 12:00:00 AM,Avon,27 CANTERBURY LANE,125270,172500.0,0.726202898550725,Condo,,,
7649,7650,110112,2011,03/07/2012 12:00:00 AM,Avon,27 HASTINGS TURN,563710,648500.0,0.869252120277564,Residential,Single Family,,
7655,7656,110067,2011,12/28/2011 12:00:00 AM,Avon,27 KNOLL LANE,258270,160000.0,1.6141875,Residential,Single Family,7,
7675,7676,110105,2011,02/27/2012 12:00:00 AM,Avon,27 WHEELER ROAD,187580,221000.0,0.848778280542986,Residential,Single Family,,
7682,7683,110037,2011,11/30/2011 12:00:00 AM,Avon,28 & 32 SHERMAN AVENUE,3620,25563.0,0.141610922035755,Vacant Land,,24,
7693,7694,110305,2011,09/05/2012 12:00:00 AM,Avon,28 BYRON DRIVE,158370,175000.0,0.9049714285714291,Condo,,,
7720,7721,110090,2011,02/01/2012 12:00:00 AM,Avon,28 ORCHARD STREETREET,258270,375000.0,0.68872,Residential,Single Family,,
7730,7731,110275,2011,08/14/2012 12:00:00 AM,Avon,28 THORNWOOD DRIVE,450750,590000.0,0.763983050847458,Residential,Single Family,,
7785,7786,110201,2011,06/18/2012 12:00:00 AM,Avon,299 WEST AVON ROAD,215420,357000.0,0.6034173669467789,Residential,Single Family,,
7821,7822,110057,2011,12/20/2011 12:00:00 AM,Avon,3 CARRIAGE DRIVE,258820,370000.0,0.6995135135135141,Residential,Single Family,,
7828,7829,110227,2011,07/02/2012 12:00:00 AM,Avon,3 CENTERBROOK COURT,211260,10000.0,21.125999999999998,Condo,,6,
7854,7855,110070,2011,12/30/2011 12:00:00 AM,Avon,3 EAGLES GLEN,374330,528000.0,0.708958333333333,Condo,,,
7875,7876,110300,2011,09/04/2012 12:00:00 AM,Avon,3 HAMPTON PLACEACE,183680,181000.0,1.01480662983425,Condo,,,
7877,7878,110146,2011,04/16/2012 12:00:00 AM,Avon,3 HASTINGS TURN,496570,500000.0,0.9931399999999999,Residential,Single Family,,
7883,7884,110033,2011,11/22/2011 12:00:00 AM,Avon,3 JAY COURT,149100,210000.0,0.71,Condo,,,
7888,7889,110108,2011,03/01/2012 12:00:00 AM,Avon,3 LARKSPUR LANE,234490,340000.0,0.689676470588235,Condo,,,
7903,7904,110281,2011,08/16/2012 12:00:00 AM,Avon,3 NORTH POINT LANDING,414890,535000.0,0.775495327102804,Condo,,,
7959,7960,110002,2011,10/03/2011 12:00:00 AM,Avon,3 WYNDEMERE,371110,595000.0,0.623714285714286,Condo,,,
7963,7964,110160,2011,05/01/2012 12:00:00 AM,Avon,30 ALCOTT WAY,388870,514000.0,0.756556420233463,Residential,Single Family,,
8018,8019,110027,2011,11/18/2011 12:00:00 AM,Avon,30 WEST HILLS DRIVE,422040,320000.0,1.318875,Residential,Single Family,7,
8030,8031,110276,2011,08/14/2012 12:00:00 AM,Avon,304 WEST MAIN STREETREET,885480,1225000.0,0.7228408163265309,Commercial,,,
8047,8048,110059,2011,12/21/2011 12:00:00 AM,Avon,31 CROCUS LANE,114700,125000.0,0.9176,Condo,,14,
8075,8076,110131,2011,04/02/2012 12:00:00 AM,Avon,31 OLD MILL ROAD,298880,499000.0,0.5989579158316629,Residential,Single Family,,
8098,8099,110004,2011,10/04/2011 12:00:00 AM,Avon,32 ARLINGTON DRIVE,430700,585000.0,0.7362393162393158,Residential,Single Family,,
8126,8127,110271,2011,08/13/2012 12:00:00 AM,Avon,32 GUERNSEY LANE,122500,15000.0,8.16666666666666,Vacant Land,,6,
8128,8129,110049,2011,12/15/2011 12:00:00 AM,Avon,32 HASTINGS TURN,572110,725000.0,0.78911724137931,Residential,Single Family,,
8133,8134,110324,2011,09/24/2012 12:00:00 AM,Avon,32 KING RICHARDS COURT,565100,690000.0,0.818985507246377,Residential,Single Family,,
8151,8152,110306,2011,09/05/2012 12:00:00 AM,Avon,32 SAXON WOODS,569250,565000.0,1.0075221238938101,Residential,Single Family,,
8184,8185,110174,2011,05/24/2012 12:00:00 AM,Avon,33 COLD SPRING ROAD,326590,475000.0,0.687557894736842,Residential,Single Family,,
8190,8191,110043,2011,12/12/2011 12:00:00 AM,Avon,33 EVERGREEN ROAD,181750,355000.0,0.511971830985916,Residential,Single Family,,
8199,8200,110119,2011,03/14/2012 12:00:00 AM,Avon,33 OAK BLUFF,488950,625000.0,0.78232,Residential,Single Family,,
8214,8215,110193,2011,06/13/2012 12:00:00 AM,Avon,33 SOUTHGATE,623780,684500.0,0.911292914536158,Residential,Single Family,25,
8218,8219,110206,2011,06/18/2012 12:00:00 AM,Avon,33 STREETONEFIELD ROAD,683650,950000.0,0.719631578947368,Residential,Single Family,,
8264,8265,110235,2011,07/09/2012 12:00:00 AM,Avon,34 STREETOCKBRIDGE DRIVE,809240,1100000.0,0.735672727272727,Residential,Single Family,,
8271,8272,110120,2011,03/15/2012 12:00:00 AM,Avon,34 TYLER COURT,681890,870000.0,0.783781609195402,Residential,Single Family,,
8296,8297,110264,2011,08/06/2012 12:00:00 AM,Avon,35 CHEVAS ROAD,199700,265000.0,0.7535849056603772,Residential,Single Family,,
8311,8312,110182,2011,05/31/2012 12:00:00 AM,Avon,35 HASTINGS TURN,729700,720000.0,1.01347222222222,Residential,Single Family,,
8329,8330,110080,2011,01/17/2012 12:00:00 AM,Avon,35 SYLVAN STREETREET,149160,182838.0,0.815804154497424,Residential,Single Family,,
8363,8364,110279,2011,08/16/2012 12:00:00 AM,Avon,36 ASHFORD DRIVE,200960,290000.0,0.692965517241379,Residential,Single Family,,
8376,8377,110223,2011,06/29/2012 12:00:00 AM,Avon,36 GATEWOOD,340550,485000.0,0.7021649484536079,Condo,,,
8380,8381,110288,2011,08/22/2012 12:00:00 AM,Avon,36 INDIAN PIPE TRAIL,409040,605000.0,0.676099173553719,Residential,Single Family,,
8423,8424,110213,2011,06/21/2012 12:00:00 AM,Avon,37 CHARING CROSS,489920,699000.0,0.7008869814020029,Residential,Single Family,,
8456,8457,110072,2011,01/03/2012 12:00:00 AM,Avon,370 HUCKLEBERRY HILL ROAD,192910,170000.0,1.13476470588235,Residential,Single Family,1,
8485,8486,110327,2011,09/26/2012 12:00:00 AM,Avon,38 LOFGREN ROAD,468560,560000.0,0.8367142857142859,Residential,Single Family,,
8500,8501,110167,2011,05/14/2012 12:00:00 AM,Avon,38 SECURITY DRIVE,2725700,2200000.0,1.23895454545455,Commercial,,,
